client_id,birthdate,state,gender
cx29179,1962-10-22,st04,cg1
cx14004,1970-04-24,st02,cg1
cx25114,1966-10-08,st02,cg1
cx37724,1942-07-16,st02,cg2
cx33924,1981-02-12,st02,cg2
cx13642,1977-05-01,st02,cg1
cx12452,1963-06-13,st02,cg1
cx15615,1950-05-27,st04,cg1
cx15677,1973-02-05,st04,cg1
cx11101,1983-10-23,st02,cg2
cx18452,1984-09-22,st04,cg1
cx00710,1973-01-15,st02,cg1
cx27988,1973-11-16,st02,cg1
cx08769,1971-10-25,st04,cg2
cx00650,1933-06-04,st04,cg1
cx32538,1985-12-03,st21,cg1
cx03103,1980-08-11,st18,cg1
cx29732,1972-07-04,st21,cg1
cx32034,1980-06-04,st21,cg1
cx22995,1963-07-04,st21,cg2
cx12354,1957-02-11,st21,cg1
cx00648,1965-06-09,st21,cg1
cx01271,1968-07-11,st21,cg2
cx00734,1950-10-20,st08,cg1
cx33009,1987-12-18,st25,cg1
cx26674,1960-10-17,st21,cg1
cx13096,1980-02-07,st21,cg1
cx25350,1967-07-27,st21,cg2
cx20526,1960-09-17,st21,cg2
cx27456,1954-11-07,st21,cg1
cx27331,1966-06-06,st21,cg2
cx06825,1968-07-16,st21,cg1
cx28569,1954-05-09,st21,cg1
cx21698,1973-04-30,st21,cg2
cx27848,1979-08-31,st21,cg2
cx23512,1964-04-16,st21,cg2
cx34409,1966-07-14,st21,cg2
cx13767,1949-09-04,st21,cg2
cx32289,1958-07-20,st21,cg2
cx02300,1966-07-23,st21,cg2
cx21461,1978-07-01,st21,cg2
cx15875,1972-11-03,st21,cg2
cx11205,1941-08-20,st21,cg1
cx10018,1965-04-14,st21,cg1
cx11734,1976-08-26,st25,cg1
cx11475,1955-08-18,st21,cg1
cx02446,1979-02-08,st25,cg2
cx03733,1976-03-15,st04,cg1
cx10455,1956-05-10,st21,cg1
cx08358,1977-09-08,st15,cg1
cx27014,1973-04-19,st15,cg1
cx19041,1960-05-02,st15,cg1
cx22975,1958-08-18,st25,cg1
cx20234,1978-11-09,st25,cg2
cx12297,1970-08-15,st25,cg1
cx34099,1956-09-19,st15,cg2
cx19790,1983-03-21,st04,cg2
cx14743,1960-01-21,st25,cg1
cx20957,1973-02-19,st25,cg1
cx15436,1956-05-22,st15,cg1
cx07725,1975-03-16,st15,cg2
cx10850,1943-12-25,st15,cg1
cx06649,1977-04-17,st25,cg1
cx26511,1979-09-26,st25,cg1
cx14977,1975-12-14,st15,cg1
cx06848,1978-03-17,st15,cg1
cx33620,1981-12-03,st15,cg1
cx36402,1959-05-17,st25,cg1
cx31965,1958-01-26,st15,cg1
cx17798,1958-05-20,st15,cg1
cx31768,1946-05-30,st15,cg2
cx02519,1969-10-28,st25,cg1
cx32604,1983-03-13,st25,cg1
cx19153,1958-10-28,st25,cg1
cx12614,1982-04-27,st15,cg2
cx18495,1962-05-16,st25,cg1
cx18930,1978-02-14,st15,cg2
cx09037,1960-11-11,st15,cg2
cx00943,1973-04-12,st21,cg2
cx02214,1957-02-02,st21,cg1
cx24644,1967-04-30,st21,cg2
cx08688,1951-05-17,st15,cg1
cx15253,1971-04-18,st15,cg1
cx03980,1971-12-13,st15,cg1
cx35769,1973-12-14,st15,cg2
cx27310,1970-08-25,st15,cg1
cx33806,1977-05-06,st25,cg1
cx05687,1966-09-09,st21,cg2
cx14487,1977-12-28,st25,cg1
cx03101,1962-04-23,st21,cg2
cx04891,1983-11-21,st25,cg1
cx20341,1959-03-27,st15,cg2
cx16923,1979-10-30,st15,cg2
cx32224,1982-02-18,st15,cg2
cx11598,1971-02-25,st15,cg2
cx13023,1967-03-04,st15,cg1
cx00035,1954-11-01,st15,cg2
cx04560,1961-09-10,st17,cg1
cx02593,1945-08-04,st15,cg1
cx03834,1973-03-01,st15,cg2
cx31848,1971-11-24,st15,cg1
cx31811,1977-03-14,st15,cg1
cx12741,1979-04-25,st15,cg1
cx13397,1984-03-11,st25,cg1
cx29575,1966-10-27,st15,cg2
cx35007,1973-05-23,st15,cg1
cx34958,1971-10-26,st15,cg1
cx20637,1969-10-31,st15,cg1
cx20365,1984-01-16,st25,cg2
cx00201,1984-10-10,st15,cg1
cx22572,1968-08-13,st21,cg2
cx09537,1953-10-27,st15,cg1
cx01857,1977-11-23,st25,cg1
cx02589,1973-01-13,st15,cg2
cx25328,1984-04-30,st15,cg2
cx25515,1979-06-12,st15,cg2
cx38597,1943-09-16,st15,cg1
cx32721,1951-07-04,st04,cg1
cx06748,1955-06-28,st15,cg1
cx14943,1945-10-31,st21,cg1
cx19308,1967-05-10,st25,cg1
cx30189,1955-05-24,st25,cg1
cx04801,1952-11-14,st01,cg1
cx38309,1969-04-20,st15,cg1
cx00518,1981-11-01,st15,cg1
cx31293,1978-05-31,st04,cg1
cx18874,1965-10-04,st25,cg1
cx21884,1958-10-13,st15,cg1
cx21966,1974-02-03,st15,cg1
cx03917,1982-01-01,st15,cg2
cx29804,1982-01-22,st25,cg1
cx17251,1985-05-20,st15,cg2
cx32520,1958-08-09,st21,cg1
cx27806,1978-01-28,st15,cg2
cx11900,1969-07-25,st15,cg1
cx26824,1980-07-04,st15,cg1
cx06482,1979-06-18,st25,cg2
cx18561,1974-07-29,st15,cg1
cx14870,1972-12-16,st25,cg1
cx18343,1975-08-29,st21,cg2
cx16636,1969-01-26,st15,cg2
cx14146,1967-05-22,st21,cg2
cx08257,1973-12-28,st15,cg1
cx11817,1981-02-26,st15,cg2
cx30390,1974-05-14,st15,cg2
cx37586,1959-12-10,st04,cg1
cx00280,1968-09-28,st15,cg1
cx24065,1980-04-19,st15,cg1
cx22882,1970-07-12,st25,cg2
cx14559,1973-07-11,st25,cg2
cx05706,1982-12-18,st24,cg2
cx25981,1961-09-30,st15,cg2
cx19700,1971-06-05,st21,cg1
cx26538,1961-06-02,st15,cg1
cx01576,1980-11-23,st15,cg1
cx21375,1972-11-14,st15,cg1
cx27696,1966-01-31,st15,cg2
cx05036,1957-10-20,st25,cg1
cx29272,1972-01-29,st25,cg1
cx36921,1965-09-16,st25,cg2
cx08478,1962-02-20,st25,cg1
cx17490,1952-01-29,st15,cg2
cx03915,1974-11-22,st15,cg1
cx16234,1966-04-11,st15,cg2
cx01434,1972-07-29,st15,cg2
cx35457,1958-09-02,st25,cg2
cx08369,1976-12-25,st25,cg1
cx22976,1957-05-04,st25,cg2
cx25439,1971-11-15,st15,cg1
cx36171,1980-02-08,st22,cg1
cx26563,1972-03-06,st15,cg1
cx36078,1959-09-14,st25,cg1
cx16730,1959-07-14,st02,cg1
cx14769,1956-07-30,st15,cg1
cx37247,1963-11-07,st15,cg2
cx34377,1985-01-05,st15,cg1
cx02855,1969-08-22,st15,cg1
cx13372,1967-01-30,st25,cg1
cx13215,1965-04-29,st15,cg1
cx17012,1959-01-30,st15,cg1
cx03452,1963-11-14,st15,cg1
cx31194,1980-07-03,st15,cg1
cx35094,1978-05-17,st21,cg1
cx07801,1957-02-07,st15,cg2
cx16948,1973-01-29,st15,cg2
cx25251,1981-08-26,st25,cg1
cx18329,1977-12-17,st25,cg1
cx34929,1965-05-09,st15,cg2
cx12833,1954-01-16,st15,cg2
cx03297,1980-04-08,st15,cg2
cx12832,1965-07-27,st15,cg2
cx04885,1981-11-03,st15,cg1
cx35639,1942-12-21,st15,cg1
cx21429,1972-08-09,st15,cg2
cx33741,1957-02-03,st15,cg1
cx01720,1976-07-09,st15,cg1
cx36563,1953-01-25,st15,cg2
cx03054,1960-03-05,st15,cg1
cx36727,1979-12-06,st25,cg2
cx33982,1970-12-04,st09,cg2
cx20231,1969-06-02,st15,cg1
cx17680,1984-11-21,st15,cg2
cx29805,1985-08-24,st15,cg1
cx06327,1977-12-14,st15,cg2
cx22594,1966-12-12,st15,cg1
cx18204,1949-10-20,st15,cg1
cx25413,1982-07-21,st15,cg1
cx33465,1957-03-31,st25,cg1
cx34260,1958-02-17,st25,cg1
cx37647,1979-02-09,st16,cg1
cx35147,1982-02-05,st15,cg1
cx16107,1955-07-09,st15,cg1
cx19245,1952-03-05,st15,cg1
cx38658,1976-11-28,st15,cg1
cx26492,1979-05-23,st15,cg2
cx23440,1956-08-05,st25,cg1
cx16712,1973-01-08,st15,cg1
cx32066,1955-06-08,st15,cg1
cx29568,1972-06-25,st08,cg2
cx13159,1961-05-17,st15,cg1
cx35095,1977-02-16,st15,cg2
cx09787,1974-10-12,st15,cg1
cx25296,1979-08-08,st15,cg1
cx19890,1979-02-20,st15,cg1
cx38577,1947-03-19,st15,cg2
cx03166,1978-02-17,st15,cg1
cx27764,1983-08-21,st15,cg1
cx23372,1979-03-11,st15,cg2
cx09399,1984-01-01,st15,cg1
cx32622,1970-04-26,st22,cg2
cx03906,1984-03-09,st15,cg2
cx20936,1964-07-06,st25,cg2
cx30939,1956-01-27,st25,cg1
cx15401,1960-02-09,st25,cg2
cx02849,1979-04-01,st15,cg2
cx01391,1986-04-08,st15,cg2
cx09739,1975-10-10,st15,cg2
cx15700,1972-12-24,st15,cg2
cx13813,1970-04-20,st15,cg1
cx02677,1981-12-22,st15,cg1
cx32672,1960-10-21,st15,cg1
cx04470,1951-02-22,st15,cg1
cx05115,1956-03-15,st15,cg1
cx26569,1978-08-07,st02,cg1
cx03674,1972-06-20,st02,cg2
cx26722,1980-06-10,st02,cg1
cx33801,1957-06-03,st02,cg2
cx30119,1999-05-07,st02,cg2
cx15290,1976-07-05,st25,cg2
cx36542,1959-02-18,st25,cg1
cx01297,1981-12-31,st25,cg1
cx00587,1978-08-17,st25,cg1
cx08691,1964-07-26,st15,cg1
cx19928,1977-11-29,st25,cg1
cx10624,1970-07-18,st15,cg1
cx05781,1971-10-09,st04,cg1
cx27024,1967-12-10,st15,cg2
cx28588,1945-02-12,st15,cg1
cx11235,1963-12-12,st15,cg2
cx36801,1984-02-17,st12,cg2
cx18720,1964-10-29,st15,cg2
cx05385,1963-10-18,st02,cg1
cx33395,1966-05-20,st15,cg1
cx32942,1978-06-19,st25,cg1
cx23862,1977-10-20,st15,cg1
cx02002,1984-09-10,st15,cg2
cx02901,1966-09-04,st15,cg1
cx34346,1958-11-09,st15,cg2
cx16888,1978-12-08,st15,cg1
cx33374,1965-01-27,st15,cg1
cx16214,1959-11-29,st16,cg2
cx21912,1985-02-11,st15,cg1
cx23210,1961-07-11,st15,cg2
cx30592,1943-01-28,st15,cg2
cx10437,1980-09-05,st15,cg2
cx16271,1981-10-29,st15,cg1
cx23820,1956-07-23,st15,cg2
cx24116,1964-03-05,st21,cg1
cx20199,1982-03-05,st08,cg1
cx35538,1967-04-05,st25,cg1
cx20025,1982-06-10,st21,cg1
cx18501,1976-04-27,st21,cg2
cx35046,1966-02-25,st21,cg1
cx12995,1974-12-28,st25,cg1
cx35896,1961-03-09,st21,cg1
cx17937,1970-01-27,st15,cg2
cx35622,1980-03-02,st15,cg2
cx29364,1975-03-14,st15,cg1
cx06401,1962-11-02,st15,cg2
cx27176,1985-05-24,st15,cg1
cx09852,1979-08-19,st21,cg1
cx13365,1978-05-11,st15,cg2
cx06188,1983-06-19,st18,cg2
cx25509,1981-07-26,st25,cg2
cx31096,1975-08-04,st15,cg1
cx17366,1970-05-09,st21,cg1
cx32572,1985-05-03,st15,cg1
cx24532,1969-06-26,st15,cg2
cx12504,1947-04-20,st25,cg1
cx21498,1980-12-01,st25,cg1
cx36578,1975-05-18,st21,cg2
cx14852,1972-12-04,st15,cg1
cx08762,1984-09-24,st25,cg1
cx30041,1977-03-24,st25,cg1
cx28675,1975-02-13,st15,cg1
cx18904,1972-02-24,st15,cg2
cx25119,1974-11-16,st15,cg2
cx29400,1974-02-25,st03,cg2
cx22318,1965-03-15,st25,cg1
cx34207,1981-07-16,st25,cg1
cx28112,1980-01-12,st15,cg1
cx34293,1982-08-21,st25,cg2
cx28359,1983-04-30,st15,cg1
cx18342,1958-08-21,st15,cg2
cx02305,1981-11-01,st15,cg2
cx02500,1961-08-11,st15,cg1
cx34094,1960-12-10,st15,cg1
cx29858,1966-05-28,st21,cg2
cx17913,1966-10-10,st15,cg1
cx13884,1953-03-15,st15,cg1
cx17516,1953-02-17,st15,cg1
cx01995,1979-08-15,st15,cg1
cx29388,1958-12-08,st25,cg2
cx28211,1981-07-19,st15,cg1
cx03602,1943-11-22,st15,cg1
cx38384,1955-06-15,st15,cg1
cx06427,1984-01-09,st15,cg1
cx05695,1983-07-07,st15,cg2
cx24897,1985-05-13,st15,cg1
cx34824,1984-01-23,st25,cg2
cx19743,1974-10-05,st25,cg1
cx01521,1981-02-18,st25,cg1
cx19514,1942-06-24,st15,cg1
cx20878,1988-02-03,st25,cg1
cx34964,1972-02-09,st15,cg2
cx36929,1985-06-13,st15,cg1
cx16857,1978-02-19,st08,cg2
cx06225,1983-03-09,st25,cg1
cx34878,1989-01-09,st15,cg1
cx05153,1971-08-29,st08,cg2
cx07475,1976-11-09,st25,cg2
cx35789,1985-03-20,st25,cg1
cx33697,1977-03-02,st08,cg2
cx30179,1953-06-02,st25,cg1
cx24191,1977-07-28,st15,cg2
cx35735,1982-01-28,st25,cg2
cx08669,1954-04-12,st15,cg2
cx07450,1953-12-26,st15,cg1
cx25168,1940-05-02,st25,cg1
cx02076,1978-12-15,st21,cg1
cx05568,1979-03-15,st21,cg2
cx19787,1971-01-01,st21,cg2
cx34549,1947-10-02,st25,cg1
cx30483,1970-12-20,st15,cg1
cx01030,1960-03-11,st25,cg1
cx07340,1959-11-22,st04,cg1
cx28846,1984-02-24,st25,cg2
cx18460,1959-12-19,st25,cg1
cx35227,1971-04-22,st25,cg2
cx26843,1977-11-29,st21,cg2
cx07680,1981-09-07,st21,cg1
cx03556,1986-09-07,st25,cg2
cx34696,1959-03-15,st15,cg2
cx10882,1979-02-17,st15,cg1
cx30272,1982-02-11,st15,cg2
cx19346,1956-11-23,st25,cg2
cx05175,1981-12-30,st25,cg2
cx19842,1941-05-04,st21,cg1
cx18844,1974-08-16,st21,cg2
cx35958,1980-08-12,st25,cg1
cx02120,1957-01-25,st25,cg1
cx34329,1973-06-24,st15,cg1
cx15806,1963-11-23,st15,cg1
cx34245,1972-03-28,st15,cg1
cx20204,1953-09-23,st15,cg1
cx10091,1957-07-10,st15,cg1
cx30217,1975-02-22,st15,cg1
cx03350,1978-07-25,st15,cg1
cx03251,1965-12-10,st25,cg2
cx27007,1959-02-21,st15,cg2
cx28223,1982-04-26,st21,cg1
cx25017,1960-11-06,st21,cg1
cx18443,1983-04-13,st15,cg2
cx35333,1980-01-01,st15,cg1
cx29485,1986-11-21,st15,cg1
cx26456,1984-04-10,st15,cg2
cx34628,1950-09-03,st21,cg1
cx01514,1983-10-23,st15,cg1
cx17218,1975-10-06,st21,cg1
cx00362,1961-07-30,st04,cg2
cx19059,1984-01-03,st15,cg1
cx02634,1968-09-26,st15,cg2
cx23145,1984-02-15,st15,cg2
cx28525,1983-08-03,st15,cg1
cx35563,1971-06-20,st15,cg2
cx19243,1984-05-28,st25,cg1
cx04637,1975-06-16,st15,cg2
cx15467,1984-02-04,st21,cg2
cx05158,1973-01-30,st24,cg2
cx11239,1948-06-27,st25,cg1
cx05571,1943-01-26,st21,cg1
cx21187,1967-01-23,st21,cg1
cx34047,1978-03-28,st21,cg1
cx33762,1964-06-01,st21,cg2
cx12894,1968-12-09,st25,cg1
cx13309,1973-06-05,st25,cg1
cx01906,1975-03-02,st21,cg1
cx29718,1984-02-14,st15,cg2
cx14050,1979-10-04,st15,cg2
cx17562,1964-09-22,st15,cg2
cx23723,1969-10-07,st15,cg1
cx16085,1966-12-19,st21,cg2
cx37402,1985-03-10,st21,cg1
cx10485,1946-05-08,st25,cg1
cx33682,1953-10-15,st21,cg2
cx37114,1981-08-22,st15,cg1
cx35442,1964-12-12,st21,cg2
cx29419,1982-05-14,st21,cg2
cx16504,1981-02-16,st21,cg1
cx26697,1969-04-23,st08,cg2
cx20967,1975-07-05,st21,cg1
cx20858,1954-10-27,st21,cg1
cx14807,1968-03-14,st21,cg1
cx03036,1981-07-13,st21,cg1
cx10066,1981-06-21,st21,cg1
cx33501,1981-12-24,st25,cg1
cx02005,1976-01-24,st08,cg1
cx30684,1962-04-19,st21,cg1
cx14676,1964-07-19,st21,cg2
cx22591,1974-04-25,st22,cg2
cx04590,1977-03-04,st21,cg2
cx35780,1964-12-23,st21,cg2
cx04284,1966-08-22,st21,cg1
cx02732,1986-12-22,st21,cg1
cx29156,1948-11-25,st15,cg1
cx17540,1973-06-29,st26,cg1
cx25585,1984-06-27,st04,cg2
cx26630,1983-06-11,st04,cg2
cx19846,1966-08-24,st04,cg2
cx11844,1957-01-12,st22,cg1
cx33569,1979-08-19,st26,cg2
cx36885,1986-02-04,st25,cg1
cx12475,1966-05-02,st15,cg2
cx26874,1983-10-14,st25,cg1
cx23943,1959-09-23,st21,cg1
cx33715,1986-02-10,st15,cg1
cx08395,1974-07-07,st22,cg2
cx32179,1984-11-23,st25,cg2
cx24042,1972-06-05,st15,cg1
cx02237,1981-07-03,st15,cg1
cx06112,1979-01-09,st21,cg1
cx30648,1983-06-16,st15,cg2
cx24671,1957-05-13,st04,cg2
cx21617,1967-09-03,st25,cg2
cx27657,1972-09-20,st15,cg2
cx36621,1979-11-26,st25,cg2
cx34005,1979-08-21,st15,cg1
cx27292,1982-04-16,st21,cg1
cx36306,1980-08-07,st15,cg1
cx07723,1972-11-25,st25,cg1
cx30824,1983-12-06,st15,cg2
cx37159,1969-03-28,st15,cg2
cx17221,1987-06-05,st04,cg1
cx30457,1985-10-13,st15,cg1
cx11592,1983-08-08,st02,cg1
cx02835,1991-06-28,st04,cg2
cx27615,1966-06-19,st04,cg2
cx29465,1974-04-07,st21,cg1
cx33840,1967-08-24,st15,cg2
cx20762,1972-04-20,st15,cg1
cx13399,1975-12-03,st15,cg1
cx20092,1958-04-30,st25,cg1
cx02932,1986-03-12,st25,cg1
cx07213,1969-06-30,st16,cg2
cx22143,1977-12-03,st15,cg1
cx14481,1979-06-15,st15,cg2
cx32359,1972-09-24,st05,cg2
cx32954,1987-12-18,st15,cg1
cx30746,1965-05-12,st04,cg1
cx31370,1977-07-07,st15,cg1
cx38681,1954-12-23,st25,cg1
cx17809,1972-12-31,st25,cg2
cx07593,1967-12-18,st21,cg2
cx11913,1978-07-29,st15,cg1
cx27651,1985-08-23,st15,cg1
cx23108,1954-01-30,st15,cg1
cx25385,1968-11-30,st15,cg1
cx18350,1967-11-24,st25,cg1
cx28839,1961-12-09,st15,cg1
cx26741,1983-07-31,st15,cg2
cx05514,1960-02-15,st08,cg1
cx24948,1988-07-18,st21,cg1
cx00867,1979-05-31,st15,cg1
cx13095,1986-02-27,st15,cg1
cx29279,1985-11-14,st25,cg2
cx24178,1988-11-24,st25,cg2
cx05865,1981-10-13,st15,cg1
cx24094,1982-07-24,st04,cg1
cx00499,1973-07-04,st15,cg1
cx09404,1955-09-12,st25,cg2
cx33529,1960-10-13,st15,cg2
cx18049,1952-10-20,st15,cg1
cx28548,1988-04-15,st25,cg1
cx28696,1973-03-09,st15,cg1
cx21251,1973-04-12,st15,cg2
cx03014,1986-03-10,st25,cg1
cx12734,1989-03-31,st15,cg2
cx28751,1969-05-30,st21,cg1
cx33565,1959-05-21,st04,cg2
cx29297,1969-08-05,st15,cg1
cx26210,1977-12-22,st15,cg2
cx26299,1959-09-28,st08,cg2
cx37024,1984-09-15,st15,cg1
cx24616,1955-03-19,st15,cg2
cx29937,1961-10-20,st08,cg1
cx10088,1988-04-21,st08,cg2
cx24199,1967-01-06,st04,cg2
cx10647,1969-09-11,st08,cg1
cx01167,1988-08-02,st21,cg2
cx22090,1987-12-07,st25,cg1
cx30068,1968-12-23,st21,cg1
cx07328,1974-08-05,st15,cg1
cx03249,1981-10-16,st15,cg1
cx19133,1951-09-15,st08,cg2
cx04129,1976-11-06,st25,cg2
cx06528,1976-03-02,st15,cg1
cx23722,1973-02-21,st15,cg1
cx32887,1972-05-07,st21,cg2
cx33870,1976-05-12,st04,cg1
cx23521,1989-01-02,st15,cg2
cx26777,1952-06-04,st21,cg2
cx38782,1959-07-22,st18,cg2
cx06367,1977-06-04,st25,cg2
cx24778,1970-04-15,st04,cg2
cx11340,1981-04-07,st25,cg2
cx01443,1965-07-03,st25,cg1
cx03508,1980-01-23,st21,cg1
cx15957,1988-11-25,st15,cg1
cx12051,1966-10-05,st25,cg2
cx36848,1976-05-31,st21,cg2
cx24104,1959-01-08,st21,cg1
cx11083,1982-04-15,st25,cg2
cx05981,1985-03-01,st25,cg1
cx23590,1964-02-18,st25,cg1
cx19487,1977-08-12,st25,cg2
cx30275,1981-05-20,st15,cg2
cx23703,1987-01-12,st15,cg2
cx19999,1981-05-08,st15,cg2
cx03663,1980-04-17,st15,cg1
cx28988,1946-03-27,st15,cg1
cx04108,1974-07-25,st03,cg2
cx03704,1961-08-04,st15,cg1
cx27852,1976-09-24,st15,cg1
cx30437,1982-07-31,st15,cg1
cx10649,1971-11-23,st25,cg1
cx16781,1954-09-19,st02,cg2
cx05987,1976-04-19,st04,cg2
cx24559,1976-06-13,st04,cg1
cx23928,1984-12-26,st04,cg2
cx23241,1975-01-07,st08,cg1
cx18421,1957-10-12,st08,cg2
cx17024,1967-05-23,st08,cg2
cx21736,1984-01-02,st04,cg1
cx25158,1969-08-20,st08,cg1
cx20771,1964-07-22,st08,cg2
cx10870,1960-12-22,st08,cg2
cx10174,1980-03-20,st08,cg2
cx31535,1962-07-30,st08,cg1
cx03494,1969-08-26,st08,cg2
cx17292,1985-07-10,st08,cg2
cx00776,1963-06-19,st08,cg1
cx09151,1969-07-26,st08,cg1
cx26946,1981-04-01,st08,cg1
cx14325,1955-03-17,st08,cg2
cx03178,1982-05-11,st08,cg2
cx10594,1984-10-17,st08,cg1
cx01932,1980-05-15,st08,cg2
cx22769,1983-04-07,st04,cg2
cx21466,1983-10-18,st21,cg2
cx18928,1965-11-11,st08,cg1
cx24518,1971-08-05,st08,cg1
cx19490,1974-08-19,st08,cg1
cx12654,1957-10-18,st08,cg1
cx14407,1980-08-07,st08,cg2
cx14069,1969-06-07,st08,cg1
cx23057,1966-05-07,st15,cg2
cx17434,1980-11-30,st08,cg1
cx37518,1964-11-11,st08,cg1
cx23498,1983-05-25,st08,cg1
cx18440,1952-11-11,st08,cg1
cx31395,1981-08-22,st08,cg1
cx07278,1954-01-13,st08,cg2
cx27472,1968-10-01,st08,cg2
cx02930,1947-10-17,st08,cg1
cx09367,1970-08-27,st21,cg1
cx04739,1957-02-08,st21,cg1
cx24647,1986-04-21,st21,cg2
cx22809,1967-03-26,st21,cg2
cx27909,1962-03-07,st21,cg1
cx31683,1949-08-04,st08,cg1
cx21772,1972-05-26,st21,cg1
cx31206,1962-09-09,st21,cg2
cx00299,1979-07-24,st21,cg1
cx06282,1968-09-23,st21,cg1
cx09607,1967-09-16,st21,cg1
cx15653,1948-05-22,st04,cg1
cx32105,1970-08-06,st04,cg1
cx14935,1980-03-19,st04,cg2
cx09481,1962-02-08,st08,cg2
cx07686,1972-04-28,st08,cg2
cx03376,1982-12-20,st08,cg2
cx35422,1984-09-26,st21,cg2
cx01147,1944-05-09,st08,cg1
cx06096,1965-01-24,st08,cg2
cx35262,1979-03-11,st08,cg1
cx22349,1973-06-28,st21,cg1
cx37125,1981-06-17,st08,cg1
cx27629,1965-08-18,st08,cg2
cx30942,1976-07-04,st08,cg1
cx26976,1973-07-22,st08,cg1
cx13245,1974-05-25,st08,cg1
cx32753,1970-08-21,st21,cg2
cx07626,1972-01-26,st08,cg1
cx22696,1963-07-04,st08,cg2
cx14738,1965-03-02,st21,cg1
cx18335,1939-08-27,st21,cg1
cx14463,1986-01-13,st08,cg1
cx27496,1967-05-26,st04,cg2
cx19823,1975-08-14,st21,cg2
cx31726,1986-02-14,st21,cg2
cx16069,1978-12-15,st08,cg1
cx14274,1984-06-25,st08,cg2
cx08896,1960-12-30,st08,cg1
cx26870,1960-12-31,st04,cg1
cx17792,1971-01-28,st08,cg2
cx31518,1967-08-15,st04,cg1
cx34884,1978-06-22,st08,cg2
cx06798,1947-12-09,st21,cg2
cx33823,1970-08-05,st21,cg2
cx01867,1966-08-22,st21,cg1
cx03203,1975-07-15,st08,cg2
cx01150,1973-05-01,st04,cg2
cx15118,1959-10-13,st08,cg2
cx05564,1987-01-07,st08,cg2
cx31555,1976-02-03,st15,cg1
cx11119,1976-01-15,st15,cg2
cx30082,1978-11-21,st15,cg1
cx06433,1986-11-25,st15,cg2
cx09383,1981-10-22,st25,cg1
cx29896,1986-11-12,st25,cg1
cx05071,1956-05-02,st25,cg1
cx08446,1962-06-23,st15,cg2
cx24645,1974-12-17,st15,cg1
cx16518,1986-07-08,st15,cg1
cx33130,1969-02-09,st15,cg2
cx12789,1971-11-30,st04,cg2
cx28861,1984-10-22,st08,cg1
cx15911,1954-07-24,st08,cg1
cx09748,1981-10-12,st08,cg2
cx18942,1938-07-19,st08,cg2
cx18105,1948-08-22,st08,cg1
cx29110,1979-01-02,st08,cg1
cx07921,1971-01-15,st21,cg1
cx00674,1981-02-20,st08,cg1
cx08511,1947-02-09,st08,cg2
cx06595,1953-08-24,st08,cg1
cx15932,1977-09-01,st08,cg1
cx32737,1957-07-06,st08,cg1
cx27698,1974-09-02,st08,cg1
cx22654,1968-03-15,st08,cg2
cx03922,1958-07-10,st08,cg1
cx04347,1963-06-08,st08,cg1
cx26081,1975-06-27,st02,cg2
cx24740,1983-03-03,st02,cg1
cx24541,1979-10-30,st08,cg2
cx04973,1978-03-02,st15,cg2
cx08565,1986-02-04,st15,cg2
cx23278,1978-04-14,st15,cg2
cx12221,1964-01-26,st08,cg1
cx18353,1969-07-18,st21,cg1
cx27362,1982-12-09,st21,cg1
cx34220,1975-04-22,st15,cg1
cx27693,1973-08-20,st15,cg1
cx21164,1953-03-02,st15,cg1
cx19104,1953-04-12,st04,cg2
cx22863,1987-03-22,st04,cg2
cx15812,1980-06-11,st02,cg1
cx15962,1965-11-28,st08,cg2
cx10813,1983-10-23,st21,cg2
cx00739,1976-02-01,st08,cg1
cx33952,1958-02-08,st15,cg1
cx21720,1984-09-30,st21,cg1
cx12552,1954-07-29,st08,cg1
cx10784,1962-06-29,st25,cg2
cx07267,1972-03-10,st02,cg1
cx25419,1950-07-02,st15,cg2
cx13638,1969-03-31,st08,cg1
cx13485,1951-02-26,st25,cg1
cx11451,1986-02-10,st15,cg1
cx37142,1983-09-10,st08,cg2
cx06525,1986-01-12,st21,cg1
cx08325,1954-03-07,st21,cg1
cx13876,1985-05-20,st25,cg1
cx29776,1946-07-23,st21,cg1
cx27288,1953-08-19,st08,cg2
cx00007,1982-08-28,st04,cg2
cx00024,1979-01-28,st15,cg2
cx35626,1980-04-12,st21,cg2
cx17346,1984-12-18,st15,cg2
cx21156,1975-01-13,st02,cg1
cx08899,1961-11-10,st15,cg2
cx16068,1987-10-03,st15,cg1
cx25698,1981-01-28,st08,cg1
cx23518,1967-05-27,st21,cg2
cx12595,1945-06-08,st21,cg2
cx25895,1956-08-28,st08,cg1
cx21053,1962-09-26,st08,cg2
cx25043,1988-03-01,st21,cg2
cx24437,1953-06-03,st15,cg1
cx25064,1974-07-27,st21,cg1
cx33108,1952-12-28,st25,cg1
cx12493,1968-12-17,st15,cg1
cx02241,1985-12-05,st21,cg2
cx24573,1975-06-09,st15,cg2
cx01109,1980-04-13,st25,cg2
cx31435,1984-09-20,st08,cg2
cx37521,1954-04-25,st21,cg1
cx38580,1943-07-08,st08,cg2
cx19319,1983-12-29,st21,cg1
cx03490,1981-08-19,st15,cg1
cx37237,1944-01-21,st21,cg1
cx35721,1975-09-01,st08,cg2
cx21047,1982-08-12,st15,cg2
cx36220,1948-04-16,st15,cg2
cx25234,1980-07-18,st02,cg1
cx33832,1970-04-22,st25,cg2
