product_id,category_lv0,category_lv1,category_lv2,category_lv3,category_lv4
px09620,mk51,mk51:140,mk51:140:305,mk51:140:305:103,mk51:140:305:103:00599
px09748,mk29,mk29:060,mk29:060:228,mk29:060:228:103,mk29:060:228:103:00580
px08879,mk29,mk29:256,mk29:256:008,mk29:256:008:103,mk29:256:008:103:00754
px12393,mk29,mk29:209,mk29:209:043,mk29:209:043:103,mk29:209:043:103:01321
px11441,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:02657
px01329,mk51,mk51:140,mk51:140:412,mk51:140:412:103,mk51:140:412:103:09684
px02178,mk25,mk25:185,mk25:185:513,mk25:185:513:104,mk25:185:513:104:05038
px10158,mk25,mk25:185,mk25:185:513,mk25:185:513:104,mk25:185:513:104:07428
px06951,mk10,mk10:018,mk10:018:501,mk10:018:501:166,mk10:018:501:166:04793
px07604,mk10,mk10:018,mk10:018:501,mk10:018:501:166,mk10:018:501:166:04793
px00519,mk04,mk04:187,mk04:187:187,mk04:187:187:103,mk04:187:187:103:03177
px09351,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:05338
px05029,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:07326
px05172,mk04,mk04:187,mk04:187:092,mk04:187:092:103,mk04:187:092:103:00315
px05285,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:07007
px06129,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:03047
px04048,mk37,mk37:033,mk37:033:103,mk37:033:103:103,mk37:033:103:103:06581
px11084,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:01815
px05581,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:04934
px04119,mk22,mk22:252,mk22:252:355,mk22:252:355:103,mk22:252:355:103:03744
px08599,mk25,mk25:130,mk25:130:103,mk25:130:103:103,mk25:130:103:103:08214
px00968,mk25,mk25:130,mk25:130:103,mk25:130:103:103,mk25:130:103:103:08214
px09369,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:06438
px11552,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:03513
px11371,mk29,mk29:102,mk29:102:358,mk29:102:358:216,mk29:102:358:216:03470
px10067,mk37,mk37:075,mk37:075:103,mk37:075:103:103,mk37:075:103:103:04933
px04254,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:09902
px03622,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:00813
px05728,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:01457
px10392,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:03563
px11702,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:04771
px01115,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:07173
px02389,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:00100
px08284,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:07641
px00294,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:00862
px03543,mk29,mk29:209,mk29:209:043,mk29:209:043:103,mk29:209:043:103:00433
px00742,mk51,mk51:140,mk51:140:110,mk51:140:110:103,mk51:140:110:103:03548
px10032,mk51,mk51:140,mk51:140:003,mk51:140:003:103,mk51:140:003:103:08548
px02996,mk51,mk51:140,mk51:140:003,mk51:140:003:103,mk51:140:003:103:02326
px08840,mk51,mk51:140,mk51:140:003,mk51:140:003:103,mk51:140:003:103:04804
px00748,mk51,mk51:140,mk51:140:003,mk51:140:003:103,mk51:140:003:103:05045
px01670,mk25,mk25:154,mk25:154:461,mk25:154:461:232,mk25:154:461:232:01085
px10460,mk06,mk06:090,mk06:090:535,mk06:090:535:103,mk06:090:535:103:04687
px09547,mk06,mk06:090,mk06:090:535,mk06:090:535:103,mk06:090:535:103:01903
px09892,mk27,mk27:112,mk27:112:103,mk27:112:103:103,mk27:112:103:103:00928
px08363,mk36,mk36:050,mk36:050:337,mk36:050:337:103,mk36:050:337:103:05771
px04817,mk36,mk36:050,mk36:050:337,mk36:050:337:103,mk36:050:337:103:04043
px03044,mk36,mk36:050,mk36:050:337,mk36:050:337:103,mk36:050:337:103:03820
px04692,mk29,mk29:039,mk29:039:282,mk29:039:282:103,mk29:039:282:103:06400
px11478,mk41,mk41:160,mk41:160:117,mk41:160:117:103,mk41:160:117:103:05903
px07423,mk41,mk41:160,mk41:160:117,mk41:160:117:103,mk41:160:117:103:08316
px07772,mk41,mk41:160,mk41:160:117,mk41:160:117:103,mk41:160:117:103:10450
px03060,mk42,mk42:261,mk42:261:065,mk42:261:065:103,mk42:261:065:103:00141
px10237,mk42,mk42:085,mk42:085:065,mk42:085:065:103,mk42:085:065:103:05253
px10594,mk42,mk42:085,mk42:085:065,mk42:085:065:103,mk42:085:065:103:04761
px01198,mk42,mk42:085,mk42:085:065,mk42:085:065:103,mk42:085:065:103:07233
px11196,mk29,mk29:031,mk29:031:329,mk29:031:329:103,mk29:031:329:103:04903
px10450,mk29,mk29:031,mk29:031:329,mk29:031:329:103,mk29:031:329:103:10057
px12018,mk29,mk29:031,mk29:031:329,mk29:031:329:103,mk29:031:329:103:05285
px10507,mk29,mk29:256,mk29:256:008,mk29:256:008:103,mk29:256:008:103:05334
px12423,mk29,mk29:256,mk29:256:008,mk29:256:008:103,mk29:256:008:103:06488
px07890,mk27,mk27:272,mk27:272:520,mk27:272:520:103,mk27:272:520:103:10489
px10105,mk51,mk51:140,mk51:140:475,mk51:140:475:103,mk51:140:475:103:10147
px07579,mk27,mk27:182,mk27:182:245,mk27:182:245:103,mk27:182:245:103:01323
px01003,mk27,mk27:182,mk27:182:245,mk27:182:245:103,mk27:182:245:103:06180
px06700,mk27,mk27:182,mk27:182:245,mk27:182:245:103,mk27:182:245:103:01604
px08252,mk27,mk27:207,mk27:207:059,mk27:207:059:103,mk27:207:059:103:07495
px10797,mk27,mk27:182,mk27:182:490,mk27:182:490:103,mk27:182:490:103:01499
px05925,mk27,mk27:207,mk27:207:059,mk27:207:059:103,mk27:207:059:103:08703
px07039,mk27,mk27:182,mk27:182:245,mk27:182:245:103,mk27:182:245:103:02445
px11707,mk17,mk17:122,mk17:122:088,mk17:122:088:003,mk17:122:088:003:06198
px08744,mk29,mk29:209,mk29:209:494,mk29:209:494:103,mk29:209:494:103:09753
px02693,mk29,mk29:068,mk29:068:098,mk29:068:098:103,mk29:068:098:103:10553
px03689,mk29,mk29:068,mk29:068:323,mk29:068:323:097,mk29:068:323:097:07537
px07563,mk29,mk29:068,mk29:068:098,mk29:068:098:103,mk29:068:098:103:07526
px00136,mk29,mk29:183,mk29:183:001,mk29:183:001:103,mk29:183:001:103:08655
px07333,mk29,mk29:171,mk29:171:103,mk29:171:103:103,mk29:171:103:103:06370
px11610,mk29,mk29:268,mk29:268:211,mk29:268:211:103,mk29:268:211:103:05386
px10198,mk29,mk29:268,mk29:268:211,mk29:268:211:103,mk29:268:211:103:02498
px04395,mk10,mk10:086,mk10:086:288,mk10:086:288:103,mk10:086:288:103:03515
px00048,mk17,mk17:122,mk17:122:103,mk17:122:103:103,mk17:122:103:103:01649
px10097,mk04,mk04:292,mk04:292:458,mk04:292:458:103,mk04:292:458:103:09255
px00084,mk06,mk06:159,mk06:159:103,mk06:159:103:103,mk06:159:103:103:10425
px07767,mk17,mk17:016,mk17:016:479,mk17:016:479:103,mk17:016:479:103:03533
px01167,mk17,mk17:016,mk17:016:479,mk17:016:479:103,mk17:016:479:103:03533
px02964,mk17,mk17:052,mk17:052:462,mk17:052:462:103,mk17:052:462:103:03789
px12462,mk17,mk17:052,mk17:052:462,mk17:052:462:103,mk17:052:462:103:03789
px00386,mk29,mk29:132,mk29:132:268,mk29:132:268:097,mk29:132:268:097:08267
px04537,mk29,mk29:132,mk29:132:268,mk29:132:268:097,mk29:132:268:097:02172
px10078,mk29,mk29:132,mk29:132:268,mk29:132:268:097,mk29:132:268:097:03472
px09479,mk51,mk51:140,mk51:140:298,mk51:140:298:103,mk51:140:298:103:10391
px07713,mk04,mk04:121,mk04:121:103,mk04:121:103:103,mk04:121:103:103:00185
px08371,mk04,mk04:128,mk04:128:105,mk04:128:105:101,mk04:128:105:101:07843
px04871,mk04,mk04:007,mk04:007:450,mk04:007:450:148,mk04:007:450:148:04780
px06759,mk04,mk04:104,mk04:104:398,mk04:104:398:103,mk04:104:398:103:08735
px00361,mk36,mk36:050,mk36:050:472,mk36:050:472:103,mk36:050:472:103:06912
px10904,mk36,mk36:050,mk36:050:472,mk36:050:472:103,mk36:050:472:103:06912
px00009,mk36,mk36:050,mk36:050:472,mk36:050:472:103,mk36:050:472:103:02018
px03814,mk36,mk36:050,mk36:050:440,mk36:050:440:103,mk36:050:440:103:04468
px11957,mk17,mk17:217,mk17:217:314,mk17:217:314:257,mk17:217:314:257:02519
px06599,mk17,mk17:139,mk17:139:138,mk17:139:138:075,mk17:139:138:075:08777
px11380,mk29,mk29:186,mk29:186:087,mk29:186:087:103,mk29:186:087:103:10567
px12080,mk36,mk36:151,mk36:151:500,mk36:151:500:103,mk36:151:500:103:02526
px12554,mk20,mk20:101,mk20:101:291,mk20:101:291:111,mk20:101:291:111:06318
px05050,mk51,mk51:140,mk51:140:269,mk51:140:269:103,mk51:140:269:103:07523
px00312,mk29,mk29:183,mk29:183:238,mk29:183:238:097,mk29:183:238:097:08590
px11190,mk04,mk04:104,mk04:104:398,mk04:104:398:103,mk04:104:398:103:07156
px09626,mk04,mk04:104,mk04:104:398,mk04:104:398:103,mk04:104:398:103:08237
px08546,mk04,mk04:104,mk04:104:398,mk04:104:398:103,mk04:104:398:103:08853
px03036,mk04,mk04:104,mk04:104:398,mk04:104:398:103,mk04:104:398:103:09488
px06293,mk28,mk28:051,mk28:051:103,mk28:051:103:103,mk28:051:103:103:00773
px07081,mk28,mk28:051,mk28:051:103,mk28:051:103:103,mk28:051:103:103:02848
px03017,mk28,mk28:051,mk28:051:103,mk28:051:103:103,mk28:051:103:103:05738
px00812,mk25,mk25:284,mk25:284:144,mk25:284:144:103,mk25:284:144:103:00046
px07247,mk08,mk08:022,mk08:022:316,mk08:022:316:103,mk08:022:316:103:02815
px04792,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:00757
px01826,mk37,mk37:075,mk37:075:225,mk37:075:225:103,mk37:075:225:103:02342
px08529,mk41,mk41:160,mk41:160:117,mk41:160:117:103,mk41:160:117:103:00958
px04105,mk41,mk41:160,mk41:160:117,mk41:160:117:103,mk41:160:117:103:10350
px06692,mk41,mk41:160,mk41:160:519,mk41:160:519:103,mk41:160:519:103:01489
px02302,mk41,mk41:160,mk41:160:519,mk41:160:519:103,mk41:160:519:103:08452
px08758,mk41,mk41:160,mk41:160:519,mk41:160:519:103,mk41:160:519:103:10316
px10371,mk41,mk41:160,mk41:160:519,mk41:160:519:103,mk41:160:519:103:08261
px06913,mk41,mk41:160,mk41:160:519,mk41:160:519:103,mk41:160:519:103:01804
px01011,mk41,mk41:160,mk41:160:519,mk41:160:519:103,mk41:160:519:103:05426
px05479,mk41,mk41:160,mk41:160:519,mk41:160:519:103,mk41:160:519:103:01069
px02155,mk41,mk41:160,mk41:160:519,mk41:160:519:103,mk41:160:519:103:04920
px04794,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:01106
px11978,mk17,mk17:016,mk17:016:479,mk17:016:479:103,mk17:016:479:103:07280
px11790,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:02302
px04191,mk29,mk29:241,mk29:241:367,mk29:241:367:103,mk29:241:367:103:05123
px02003,mk29,mk29:241,mk29:241:367,mk29:241:367:103,mk29:241:367:103:01647
px03291,mk29,mk29:241,mk29:241:367,mk29:241:367:103,mk29:241:367:103:09893
px07426,mk29,mk29:241,mk29:241:367,mk29:241:367:103,mk29:241:367:103:00919
px00114,mk29,mk29:241,mk29:241:087,mk29:241:087:103,mk29:241:087:103:00880
px11505,mk29,mk29:241,mk29:241:459,mk29:241:459:103,mk29:241:459:103:02891
px07135,mk29,mk29:241,mk29:241:459,mk29:241:459:103,mk29:241:459:103:09875
px04220,mk29,mk29:241,mk29:241:459,mk29:241:459:103,mk29:241:459:103:02256
px08940,mk29,mk29:241,mk29:241:459,mk29:241:459:103,mk29:241:459:103:10249
px01770,mk29,mk29:241,mk29:241:459,mk29:241:459:103,mk29:241:459:103:01155
px01324,mk29,mk29:241,mk29:241:459,mk29:241:459:103,mk29:241:459:103:07401
px09644,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:04599
px02994,mk22,mk22:252,mk22:252:391,mk22:252:391:103,mk22:252:391:103:06065
px06324,mk17,mk17:120,mk17:120:498,mk17:120:498:103,mk17:120:498:103:06077
px03208,mk42,mk42:261,mk42:261:065,mk42:261:065:103,mk42:261:065:103:03829
px08883,mk04,mk04:074,mk04:074:042,mk04:074:042:219,mk04:074:042:219:02031
px03195,mk27,mk27:112,mk27:112:405,mk27:112:405:103,mk27:112:405:103:10571
px04270,mk27,mk27:112,mk27:112:405,mk27:112:405:103,mk27:112:405:103:07989
px00928,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:02346
px04393,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:02346
px07121,mk37,mk37:075,mk37:075:202,mk37:075:202:103,mk37:075:202:103:08420
px04829,mk20,mk20:176,mk20:176:483,mk20:176:483:013,mk20:176:483:013:08517
px07848,mk42,mk42:085,mk42:085:065,mk42:085:065:103,mk42:085:065:103:06937
px10192,mk20,mk20:101,mk20:101:291,mk20:101:291:111,mk20:101:291:111:03660
px04258,mk20,mk20:101,mk20:101:291,mk20:101:291:111,mk20:101:291:111:06582
px06401,mk42,mk42:085,mk42:085:065,mk42:085:065:103,mk42:085:065:103:09649
px09670,mk27,mk27:207,mk27:207:103,mk27:207:103:103,mk27:207:103:103:05947
px12165,mk27,mk27:207,mk27:207:103,mk27:207:103:103,mk27:207:103:103:07570
px03144,mk17,mk17:202,mk17:202:375,mk17:202:375:102,mk17:202:375:102:03190
px01023,mk17,mk17:202,mk17:202:375,mk17:202:375:102,mk17:202:375:102:03190
px00430,mk37,mk37:099,mk37:099:032,mk37:099:032:103,mk37:099:032:103:05624
px11101,mk11,mk11:013,mk11:013:467,mk11:013:467:103,mk11:013:467:103:07558
px09439,mk11,mk11:013,mk11:013:467,mk11:013:467:103,mk11:013:467:103:07558
px04293,mk11,mk11:013,mk11:013:467,mk11:013:467:150,mk11:013:467:150:09321
px10873,mk11,mk11:013,mk11:013:467,mk11:013:467:150,mk11:013:467:150:09321
px00971,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:00362
px08417,mk16,mk16:008,mk16:008:376,mk16:008:376:136,mk16:008:376:136:09146
px00721,mk17,mk17:094,mk17:094:024,mk17:094:024:103,mk17:094:024:103:01881
px07720,mk37,mk37:077,mk37:077:103,mk37:077:103:103,mk37:077:103:103:08251
px04919,mk29,mk29:171,mk29:171:103,mk29:171:103:103,mk29:171:103:103:04589
px11437,mk17,mk17:052,mk17:052:103,mk17:052:103:103,mk17:052:103:103:05459
px06135,mk17,mk17:052,mk17:052:103,mk17:052:103:103,mk17:052:103:103:05459
px01571,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:08271
px09223,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:06465
px07884,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:06724
px02451,mk04,mk04:287,mk04:287:309,mk04:287:309:101,mk04:287:309:101:07170
px05606,mk04,mk04:082,mk04:082:307,mk04:082:307:100,mk04:082:307:100:04553
px12461,mk17,mk17:202,mk17:202:024,mk17:202:024:103,mk17:202:024:103:01775
px07372,mk17,mk17:202,mk17:202:024,mk17:202:024:103,mk17:202:024:103:02460
px03644,mk31,mk31:055,mk31:055:431,mk31:055:431:079,mk31:055:431:079:04209
px07919,mk29,mk29:060,mk29:060:228,mk29:060:228:103,mk29:060:228:103:02895
px02255,mk29,mk29:039,mk29:039:103,mk29:039:103:103,mk29:039:103:103:08080
px12147,mk29,mk29:268,mk29:268:211,mk29:268:211:103,mk29:268:211:103:09770
px05804,mk04,mk04:173,mk04:173:103,mk04:173:103:103,mk04:173:103:103:09858
px03915,mk17,mk17:196,mk17:196:253,mk17:196:253:103,mk17:196:253:103:01192
px10514,mk08,mk08:022,mk08:022:014,mk08:022:014:103,mk08:022:014:103:04364
px09418,mk08,mk08:022,mk08:022:316,mk08:022:316:103,mk08:022:316:103:05990
px04491,mk08,mk08:022,mk08:022:014,mk08:022:014:103,mk08:022:014:103:00250
px00100,mk08,mk08:022,mk08:022:014,mk08:022:014:103,mk08:022:014:103:00250
px06416,mk08,mk08:022,mk08:022:014,mk08:022:014:103,mk08:022:014:103:00250
px03695,mk08,mk08:022,mk08:022:014,mk08:022:014:103,mk08:022:014:103:00250
px06322,mk08,mk08:022,mk08:022:014,mk08:022:014:103,mk08:022:014:103:00250
px11393,mk17,mk17:052,mk17:052:462,mk17:052:462:208,mk17:052:462:208:09840
px10576,mk17,mk17:052,mk17:052:462,mk17:052:462:208,mk17:052:462:208:09840
px06455,mk29,mk29:241,mk29:241:087,mk29:241:087:103,mk29:241:087:103:05411
px04949,mk42,mk42:085,mk42:085:065,mk42:085:065:103,mk42:085:065:103:02864
px04382,mk08,mk08:022,mk08:022:014,mk08:022:014:103,mk08:022:014:103:09767
px10633,mk21,mk21:127,mk21:127:512,mk21:127:512:103,mk21:127:512:103:10046
px07175,mk04,mk04:082,mk04:082:307,mk04:082:307:100,mk04:082:307:100:04403
px00305,mk04,mk04:287,mk04:287:309,mk04:287:309:103,mk04:287:309:103:10409
px06181,mk25,mk25:228,mk25:228:266,mk25:228:266:103,mk25:228:266:103:06473
px05387,mk25,mk25:067,mk25:067:287,mk25:067:287:103,mk25:067:287:103:10260
px08662,mk25,mk25:255,mk25:255:032,mk25:255:032:099,mk25:255:032:099:08258
px04238,mk25,mk25:255,mk25:255:032,mk25:255:032:099,mk25:255:032:099:08258
px08362,mk10,mk10:179,mk10:179:222,mk10:179:222:103,mk10:179:222:103:07972
px00103,mk10,mk10:179,mk10:179:222,mk10:179:222:103,mk10:179:222:103:07972
px08204,mk10,mk10:179,mk10:179:222,mk10:179:222:103,mk10:179:222:103:07972
px03352,mk10,mk10:179,mk10:179:222,mk10:179:222:103,mk10:179:222:103:07972
px11896,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:08188
px10133,mk17,mk17:118,mk17:118:276,mk17:118:276:103,mk17:118:276:103:01893
px03547,mk10,mk10:078,mk10:078:501,mk10:078:501:103,mk10:078:501:103:03943
px05610,mk10,mk10:078,mk10:078:501,mk10:078:501:103,mk10:078:501:103:03943
px01040,mk16,mk16:008,mk16:008:516,mk16:008:516:027,mk16:008:516:027:06550
px00435,mk16,mk16:008,mk16:008:516,mk16:008:516:027,mk16:008:516:027:06550
px08152,mk21,mk21:127,mk21:127:103,mk21:127:103:103,mk21:127:103:103:04469
px09808,mk03,mk03:092,mk03:092:099,mk03:092:099:103,mk03:092:099:103:03385
px07796,mk04,mk04:121,mk04:121:103,mk04:121:103:103,mk04:121:103:103:04001
px11771,mk22,mk22:203,mk22:203:391,mk22:203:391:103,mk22:203:391:103:04943
px06701,mk17,mk17:206,mk17:206:315,mk17:206:315:103,mk17:206:315:103:09305
px08774,mk17,mk17:206,mk17:206:315,mk17:206:315:103,mk17:206:315:103:09305
px11343,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:05711
px01517,mk04,mk04:121,mk04:121:473,mk04:121:473:103,mk04:121:473:103:01593
px12534,mk08,mk08:022,mk08:022:316,mk08:022:316:103,mk08:022:316:103:03293
px00104,mk17,mk17:196,mk17:196:137,mk17:196:137:103,mk17:196:137:103:02588
px02475,mk17,mk17:217,mk17:217:314,mk17:217:314:257,mk17:217:314:257:07679
px05611,mk17,mk17:217,mk17:217:314,mk17:217:314:257,mk17:217:314:257:07679
px07554,mk22,mk22:252,mk22:252:355,mk22:252:355:103,mk22:252:355:103:02218
px10342,mk22,mk22:001,mk22:001:391,mk22:001:391:103,mk22:001:391:103:05848
px08881,mk10,mk10:086,mk10:086:104,mk10:086:104:103,mk10:086:104:103:00844
px08974,mk10,mk10:086,mk10:086:288,mk10:086:288:103,mk10:086:288:103:00224
px12600,mk10,mk10:086,mk10:086:288,mk10:086:288:103,mk10:086:288:103:00224
px03001,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:05124
px04561,mk29,mk29:241,mk29:241:086,mk29:241:086:103,mk29:241:086:103:03760
px00745,mk42,mk42:085,mk42:085:065,mk42:085:065:103,mk42:085:065:103:01178
px08569,mk42,mk42:085,mk42:085:065,mk42:085:065:103,mk42:085:065:103:06472
px11449,mk42,mk42:261,mk42:261:065,mk42:261:065:103,mk42:261:065:103:03727
px06370,mk06,mk06:069,mk06:069:103,mk06:069:103:103,mk06:069:103:103:01058
px08609,mk37,mk37:033,mk37:033:097,mk37:033:097:197,mk37:033:097:197:10117
px00034,mk37,mk37:033,mk37:033:097,mk37:033:097:197,mk37:033:097:197:10117
px07496,mk11,mk11:002,mk11:002:068,mk11:002:068:103,mk11:002:068:103:02077
px04635,mk25,mk25:164,mk25:164:118,mk25:164:118:053,mk25:164:118:053:04967
px02272,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:08200
px05091,mk17,mk17:217,mk17:217:103,mk17:217:103:103,mk17:217:103:103:02602
px08223,mk17,mk17:122,mk17:122:103,mk17:122:103:103,mk17:122:103:103:05944
px03722,mk08,mk08:022,mk08:022:316,mk08:022:316:103,mk08:022:316:103:01404
px02253,mk13,mk13:034,mk13:034:223,mk13:034:223:103,mk13:034:223:103:01439
px11524,mk25,mk25:130,mk25:130:276,mk25:130:276:157,mk25:130:276:157:04800
px02037,mk13,mk13:034,mk13:034:223,mk13:034:223:103,mk13:034:223:103:01439
px12133,mk13,mk13:034,mk13:034:223,mk13:034:223:103,mk13:034:223:103:06487
px05901,mk13,mk13:034,mk13:034:223,mk13:034:223:103,mk13:034:223:103:06487
px07672,mk13,mk13:034,mk13:034:223,mk13:034:223:103,mk13:034:223:103:09301
px08061,mk13,mk13:034,mk13:034:223,mk13:034:223:103,mk13:034:223:103:08579
px10202,mk13,mk13:034,mk13:034:223,mk13:034:223:103,mk13:034:223:103:08579
px07511,mk13,mk13:034,mk13:034:223,mk13:034:223:103,mk13:034:223:103:10195
px05707,mk13,mk13:034,mk13:034:223,mk13:034:223:103,mk13:034:223:103:08579
px01428,mk13,mk13:034,mk13:034:223,mk13:034:223:103,mk13:034:223:103:10195
px05461,mk17,mk17:153,mk17:153:024,mk17:153:024:146,mk17:153:024:146:07087
px01979,mk10,mk10:071,mk10:071:401,mk10:071:401:103,mk10:071:401:103:00206
px11946,mk10,mk10:071,mk10:071:401,mk10:071:401:103,mk10:071:401:103:00206
px06426,mk25,mk25:067,mk25:067:287,mk25:067:287:103,mk25:067:287:103:01787
px08828,mk04,mk04:292,mk04:292:246,mk04:292:246:103,mk04:292:246:103:10016
px11160,mk10,mk10:259,mk10:259:103,mk10:259:103:103,mk10:259:103:103:03833
px01143,mk10,mk10:018,mk10:018:493,mk10:018:493:166,mk10:018:493:166:06512
px02129,mk10,mk10:018,mk10:018:493,mk10:018:493:060,mk10:018:493:060:06512
px06848,mk04,mk04:187,mk04:187:092,mk04:187:092:103,mk04:187:092:103:03304
px09948,mk10,mk10:018,mk10:018:461,mk10:018:461:263,mk10:018:461:263:00837
px00725,mk10,mk10:018,mk10:018:461,mk10:018:461:263,mk10:018:461:263:00837
px08030,mk16,mk16:204,mk16:204:006,mk16:204:006:011,mk16:204:006:011:06674
px01635,mk16,mk16:204,mk16:204:006,mk16:204:006:011,mk16:204:006:011:06674
px03990,mk16,mk16:204,mk16:204:006,mk16:204:006:011,mk16:204:006:011:06674
px09021,mk16,mk16:204,mk16:204:006,mk16:204:006:011,mk16:204:006:011:06674
px01108,mk25,mk25:215,mk25:215:103,mk25:215:103:103,mk25:215:103:103:10656
px07676,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:08627
px07329,mk29,mk29:171,mk29:171:103,mk29:171:103:103,mk29:171:103:103:09047
px10950,mk25,mk25:130,mk25:130:289,mk25:130:289:018,mk25:130:289:018:04570
px11228,mk25,mk25:130,mk25:130:289,mk25:130:289:018,mk25:130:289:018:04570
px11569,mk25,mk25:130,mk25:130:289,mk25:130:289:053,mk25:130:289:053:00278
px02406,mk25,mk25:130,mk25:130:289,mk25:130:289:053,mk25:130:289:053:00278
px11602,mk44,mk44:189,mk44:189:180,mk44:189:180:020,mk44:189:180:020:02543
px04901,mk44,mk44:189,mk44:189:180,mk44:189:180:020,mk44:189:180:020:02543
px00648,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:07447
px08697,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:07447
px11372,mk25,mk25:164,mk25:164:289,mk25:164:289:053,mk25:164:289:053:01014
px02982,mk21,mk21:127,mk21:127:045,mk21:127:045:103,mk21:127:045:103:06202
px08023,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:07323
px06160,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:02505
px05126,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:02584
px01471,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:02710
px11209,mk16,mk16:204,mk16:204:103,mk16:204:103:103,mk16:204:103:103:10643
px10440,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:01053
